,ticker,dividend,close_price,dividend_yield
2014-04-11 00:00:00,SAMCO,0.07,2.56,2.73
2015-02-24 00:00:00,SAMCO,0.15,5.7,2.63
2016-04-18 00:00:00,SAMCO,0.12,3.74,3.21
2017-04-19 00:00:00,SAMCO,0.01111,3.6,0.31
2004-08-19 00:00:00,SAMTEL,1.0,2.8,35.71
2005-03-25 00:00:00,SAMTEL,0.2,3.54,5.65
2005-08-25 00:00:00,SAMTEL,0.15,5.25,2.86
2006-03-31 00:00:00,SAMTEL,0.15,7.5,2.0
2006-08-21 00:00:00,SAMTEL,0.15,9.25,1.62
2007-03-30 00:00:00,SAMTEL,0.17,8.8,1.93
2007-08-21 00:00:00,SAMTEL,0.05,7.95,0.63
2008-04-01 00:00:00,SAMTEL,0.05,7.75,0.65
2009-04-02 00:00:00,SAMTEL,0.1,7.3,1.37
2009-11-24 00:00:00,SAMTEL,0.05,7.55,0.66
2010-04-01 00:00:00,SAMTEL,0.2,7.45,2.68
2010-08-25 00:00:00,SAMTEL,0.1,11.9,0.84
2011-03-23 00:00:00,SAMTEL,0.3,11.9,2.52
2011-08-24 00:00:00,SAMTEL,0.3,12.9,2.33
2012-03-28 00:00:00,SAMTEL,0.36,13.6,2.65
2012-08-27 00:00:00,SAMTEL,0.25,14.0,1.79
2013-03-19 00:00:00,SAMTEL,0.45,24.7,1.82
2013-08-26 00:00:00,SAMTEL,0.3,14.9,2.01
2014-03-18 00:00:00,SAMTEL,0.45,14.6,3.08
2014-08-18 00:00:00,SAMTEL,0.25,17.5,1.43
2015-03-17 00:00:00,SAMTEL,0.4,24.7,1.62
2015-08-24 00:00:00,SAMTEL,0.25,17.9,1.4
2016-03-16 00:00:00,SAMTEL,0.15,14.4,1.04
2016-08-18 00:00:00,SAMTEL,0.1,12.9,0.78
2017-03-14 00:00:00,SAMTEL,0.1,11.9,0.84
2013-05-23 00:00:00,SANKO,0.04,2.42,1.65
2015-04-29 00:00:00,SAPPE,0.307,31.5,0.97
2016-04-28 00:00:00,SAPPE,0.42,15.5,2.71
2017-05-04 00:00:00,SAPPE,0.54,25.0,2.16
2005-11-22 00:00:00,SAT,0.2,12.5,1.6
2006-03-30 00:00:00,SAT,0.25,18.0,1.39
2006-08-28 00:00:00,SAT,0.2,15.3,1.31
2007-03-29 00:00:00,SAT,0.3,10.3,2.91
2007-09-03 00:00:00,SAT,0.3,13.5,2.22
2008-03-31 00:00:00,SAT,0.4,14.5,2.76
2008-08-26 00:00:00,SAT,0.3,12.5,2.4
2010-07-30 00:00:00,SAT,0.4,21.3,1.88
2011-03-10 00:00:00,SAT,0.5,22.6,2.21
2011-08-23 00:00:00,SAT,0.35,25.0,1.4
2012-03-09 00:00:00,SAT,0.1,25.25,0.4
2012-08-21 00:00:00,SAT,0.3,29.75,1.01
2013-04-24 00:00:00,SAT,0.42,36.0,1.17
2013-08-21 00:00:00,SAT,0.25,17.3,1.45
2014-03-05 00:00:00,SAT,0.5,16.7,2.99
2014-08-20 00:00:00,SAT,0.22,17.9,1.23
2015-03-02 00:00:00,SAT,0.38,19.0,2.0
2015-08-21 00:00:00,SAT,0.2,16.3,1.23
2016-03-01 00:00:00,SAT,0.4,14.8,2.7
2016-08-22 00:00:00,SAT,0.19,14.2,1.34
2017-03-02 00:00:00,SAT,0.41,16.0,2.56
2001-04-02 00:00:00,SAUCE,4.5,41.75,10.78
2002-04-03 00:00:00,SAUCE,4.5,63.0,7.14
2003-04-01 00:00:00,SAUCE,5.25,86.5,6.07
2004-03-31 00:00:00,SAUCE,8.45,112.0,7.54
2005-03-31 00:00:00,SAUCE,8.45,110.0,7.68
2006-03-31 00:00:00,SAUCE,8.0,101.0,7.92
2007-04-02 00:00:00,SAUCE,8.5,107.0,7.94
2008-04-28 00:00:00,SAUCE,8.72,139.0,6.27
2009-04-28 00:00:00,SAUCE,8.75,137.0,6.39
2010-04-28 00:00:00,SAUCE,10.1,212.0,4.76
2011-05-04 00:00:00,SAUCE,1.05,20.0,5.25
2012-05-02 00:00:00,SAUCE,1.22,27.25,4.48
2013-04-29 00:00:00,SAUCE,1.33,31.75,4.19
2014-04-30 00:00:00,SAUCE,1.35,26.5,5.09
2015-04-29 00:00:00,SAUCE,1.1,25.75,4.27
2016-04-28 00:00:00,SAUCE,1.15,24.9,4.62
2017-04-27 00:00:00,SAUCE,1.15,24.7,4.66
2001-03-30 00:00:00,SAWANG,0.8,9.1,8.79
2002-04-04 00:00:00,SAWANG,1.0,17.0,5.88
2003-04-04 00:00:00,SAWANG,0.6,13.0,4.62
2004-04-07 00:00:00,SAWANG,0.7,15.2,4.61
2005-04-04 00:00:00,SAWANG,1.3,19.2,6.77
2006-04-07 00:00:00,SAWANG,1.0,19.4,5.15
2007-04-04 00:00:00,SAWANG,1.0,10.9,9.17
2010-03-31 00:00:00,SAWANG,0.5,9.1,5.49
2012-04-02 00:00:00,SAWANG,0.5,10.0,5.0
2013-04-02 00:00:00,SAWANG,0.25,10.7,2.34
2005-04-01 00:00:00,SC,0.5,14.9,3.36
2006-04-03 00:00:00,SC,0.4,15.8,2.53
2007-04-02 00:00:00,SC,0.45,8.8,5.11
2008-03-31 00:00:00,SC,0.65,15.4,4.22
2009-04-27 00:00:00,SC,0.7,7.65,9.15
2010-04-26 00:00:00,SC,0.9,11.6,7.76
2011-04-28 00:00:00,SC,0.7,12.88,5.43
2012-04-27 00:00:00,SC,0.65,15.7,4.14
2013-05-02 00:00:00,SC,0.0324,7.8,0.42
2014-05-02 00:00:00,SC,0.12,3.44,3.49
2015-04-30 00:00:00,SC,0.08,3.82,2.09
2016-04-28 00:00:00,SC,0.18,3.28,5.49
2017-04-28 00:00:00,SC,0.19,3.72,5.11
2002-03-04 00:00:00,SCC,10.0,75.6,13.23
2003-03-03 00:00:00,SCC,30.0,123.2,24.35
2003-08-08 00:00:00,SCC,2.5,156.0,1.6
2004-04-02 00:00:00,SCC,3.5,228.0,1.54
2004-08-06 00:00:00,SCC,5.5,236.0,2.33
2005-04-01 00:00:00,SCC,9.5,250.0,3.8
2005-08-08 00:00:00,SCC,7.5,236.0,3.18
2006-03-31 00:00:00,SCC,7.5,246.0,3.05
2006-08-07 00:00:00,SCC,7.5,220.0,3.41
2007-04-09 00:00:00,SCC,7.5,248.0,3.02
2007-08-03 00:00:00,SCC,7.5,272.0,2.76
2008-04-03 00:00:00,SCC,7.5,218.0,3.44
2008-08-04 00:00:00,SCC,5.5,171.0,3.22
2009-04-02 00:00:00,SCC,2.0,99.0,2.02
2009-08-10 00:00:00,SCC,3.5,194.5,1.8
2010-04-07 00:00:00,SCC,5.0,277.0,1.81
2010-08-09 00:00:00,SCC,4.5,265.0,1.7
2011-04-05 00:00:00,SCC,8.0,358.0,2.23
2011-08-08 00:00:00,SCC,5.5,361.0,1.52
2012-04-04 00:00:00,SCC,7.0,359.0,1.95
2012-08-06 00:00:00,SCC,4.5,324.0,1.39
2013-04-02 00:00:00,SCC,6.5,486.0,1.34
2013-08-09 00:00:00,SCC,5.5,450.0,1.22
2013-11-11 00:00:00,SCC,3.0,422.0,0.71
2014-04-01 00:00:00,SCC,7.0,418.0,1.67
2014-08-07 00:00:00,SCC,5.5,436.0,1.26
2015-03-31 00:00:00,SCC,7.0,516.0,1.36
2015-08-10 00:00:00,SCC,7.5,522.0,1.44
2016-04-04 00:00:00,SCC,8.5,468.0,1.82
2016-08-08 00:00:00,SCC,8.5,514.0,1.65
2017-04-04 00:00:00,SCC,10.5,542.0,1.94
2001-08-27 00:00:00,SCCC,3.0,145.0,2.07
2002-03-27 00:00:00,SCCC,4.0,204.0,1.96
2002-08-20 00:00:00,SCCC,3.0,199.0,1.51
2003-04-03 00:00:00,SCCC,5.0,212.0,2.36
2003-08-26 00:00:00,SCCC,4.0,214.0,1.87
2004-03-23 00:00:00,SCCC,5.0,240.0,2.08
2004-09-15 00:00:00,SCCC,6.0,226.0,2.65
2005-04-04 00:00:00,SCCC,7.0,288.0,2.43
2005-09-13 00:00:00,SCCC,6.5,288.0,2.26
2006-03-08 00:00:00,SCCC,7.5,314.0,2.39
2006-08-22 00:00:00,SCCC,6.5,242.0,2.69
2007-02-19 00:00:00,SCCC,7.5,286.0,2.62
2007-08-21 00:00:00,SCCC,6.5,282.0,2.3
2008-03-18 00:00:00,SCCC,7.5,230.0,3.26
2008-08-19 00:00:00,SCCC,6.5,185.0,3.51
2009-03-10 00:00:00,SCCC,4.5,136.0,3.31
2009-08-18 00:00:00,SCCC,6.0,223.0,2.69
2010-03-11 00:00:00,SCCC,5.0,232.0,2.16
2010-08-10 00:00:00,SCCC,6.0,233.0,2.58
2011-03-03 00:00:00,SCCC,5.0,208.0,2.4
2011-08-17 00:00:00,SCCC,7.0,235.0,2.98
2012-05-02 00:00:00,SCCC,6.0,329.0,1.82
2012-08-14 00:00:00,SCCC,7.0,348.0,2.01
2013-05-02 00:00:00,SCCC,6.0,488.0,1.23
2013-08-14 00:00:00,SCCC,8.0,478.0,1.67
2014-04-21 00:00:00,SCCC,7.0,362.0,1.93
2014-08-01 00:00:00,SCCC,8.0,442.0,1.81
2015-04-17 00:00:00,SCCC,7.0,376.0,1.86
2015-08-10 00:00:00,SCCC,8.0,366.0,2.19
2016-04-18 00:00:00,SCCC,7.0,319.0,2.19
2016-08-04 00:00:00,SCCC,8.0,336.0,2.38
2017-04-07 00:00:00,SCCC,7.0,300.0,2.33
2004-03-04 00:00:00,SCG,0.175,4.7,3.72
2004-08-17 00:00:00,SCG,0.125,3.66,3.42
2005-03-07 00:00:00,SCG,0.175,4.1,4.27
2005-08-03 00:00:00,SCG,0.1,3.98,2.51
2006-03-03 00:00:00,SCG,0.2,3.98,5.03
2007-02-09 00:00:00,SCG,0.3,4.22,7.11
2008-03-04 00:00:00,SCG,0.3,4.7,6.38
2009-05-06 00:00:00,SCG,0.15,4.44,3.38
2010-04-29 00:00:00,SCG,0.17,4.4,3.86
2011-05-03 00:00:00,SCG,0.18,3.92,4.59
2012-04-27 00:00:00,SCG,0.15,3.76,3.99
2013-04-29 00:00:00,SCG,0.18,6.25,2.88
2014-04-30 00:00:00,SCG,0.2,5.1,3.92
2015-04-29 00:00:00,SCG,0.18,6.0,3.0
2016-04-28 00:00:00,SCG,0.1,4.96,2.02
2017-04-27 00:00:00,SCG,0.14,4.86,2.88
2016-03-14 00:00:00,SCI,0.1,7.35,1.36
2017-03-08 00:00:00,SCI,0.05,11.3,0.44
2016-05-03 00:00:00,SCN,0.1,7.35,1.36
2017-05-08 00:00:00,SCN,0.14,7.85,1.78
2008-05-06 00:00:00,SCP,0.2,8.6,2.33
2009-04-30 00:00:00,SCP,0.25,4.86,5.14
2010-03-10 00:00:00,SCP,0.15,7.3,2.05
2011-03-09 00:00:00,SCP,0.22,10.8,2.04
2012-03-06 00:00:00,SCP,0.4,16.4,2.44
2013-03-12 00:00:00,SCP,1.1,74.75,1.47
2014-03-12 00:00:00,SCP,0.3,8.65,3.47
2014-08-25 00:00:00,SCP,0.15,11.1,1.35
2015-03-11 00:00:00,SCP,0.25,10.1,2.48
2016-03-09 00:00:00,SCP,0.4,8.6,4.65
2017-03-08 00:00:00,SCP,0.35,8.95,3.91
2001-04-04 00:00:00,SE-ED,1.65,2.2,75.0
2002-04-03 00:00:00,SE-ED,5.0,6.0,83.33
2003-04-25 00:00:00,SE-ED,4.5,5.95,75.63
2003-05-20 00:00:00,SE-ED,0.1,5.65,1.77
2003-08-20 00:00:00,SE-ED,0.1,6.6,1.52
2003-11-26 00:00:00,SE-ED,0.1,6.85,1.46
2004-05-06 00:00:00,SE-ED,0.2,6.3,3.17
2004-05-26 00:00:00,SE-ED,0.1,6.0,1.67
2004-08-20 00:00:00,SE-ED,0.1,6.4,1.56
2004-11-23 00:00:00,SE-ED,0.06,5.55,1.08
2005-05-09 00:00:00,SE-ED,0.028,4.76,0.59
2005-05-25 00:00:00,SE-ED,0.1,4.9,2.04
2005-08-24 00:00:00,SE-ED,0.1,4.92,2.03
2005-11-24 00:00:00,SE-ED,0.1,5.6,1.79
2006-05-04 00:00:00,SE-ED,0.29,8.75,3.31
2006-05-22 00:00:00,SE-ED,0.1,8.45,1.18
2006-08-24 00:00:00,SE-ED,0.1,7.7,1.3
2006-11-22 00:00:00,SE-ED,0.1,7.65,1.31
2007-05-03 00:00:00,SE-ED,0.3,8.05,3.73
2007-05-21 00:00:00,SE-ED,0.1,7.9,1.27
2007-08-21 00:00:00,SE-ED,0.1,8.2,1.22
2007-11-23 00:00:00,SE-ED,0.1,8.8,1.14
2008-05-12 00:00:00,SE-ED,0.26,9.5,2.74
2008-05-22 00:00:00,SE-ED,0.1,9.6,1.04
2008-08-21 00:00:00,SE-ED,0.1,8.8,1.14
2008-11-25 00:00:00,SE-ED,0.1,5.3,1.89
2009-05-13 00:00:00,SE-ED,0.29,7.05,4.11
2009-05-25 00:00:00,SE-ED,0.1,6.85,1.46
2009-08-28 00:00:00,SE-ED,0.1,7.45,1.34
2009-11-27 00:00:00,SE-ED,0.1,7.95,1.26
2010-05-13 00:00:00,SE-ED,0.36,9.3,3.87
2010-05-26 00:00:00,SE-ED,0.1,8.7,1.15
2010-08-23 00:00:00,SE-ED,0.1,9.2,1.09
2010-11-24 00:00:00,SE-ED,0.1,10.3,0.97
2011-05-12 00:00:00,SE-ED,0.43,10.5,4.1
2011-05-30 00:00:00,SE-ED,0.1,10.1,0.99
2011-08-23 00:00:00,SE-ED,0.1,10.8,0.93
2011-11-23 00:00:00,SE-ED,0.1,10.4,0.96
2012-05-03 00:00:00,SE-ED,0.11112,13.3,0.84
2012-05-25 00:00:00,SE-ED,0.1,12.0,0.83
2012-08-21 00:00:00,SE-ED,0.1,12.2,0.82
2012-11-20 00:00:00,SE-ED,0.1,10.0,1.0
2013-05-02 00:00:00,SE-ED,0.11112,9.8,1.13
2014-04-30 00:00:00,SE-ED,0.18,4.6,3.91
2015-04-29 00:00:00,SE-ED,0.18,6.0,3.0
2016-04-29 00:00:00,SE-ED,0.12,4.66,2.58
2017-04-28 00:00:00,SE-ED,0.01,3.9,0.26
2005-12-13 00:00:00,SEAFCO,0.18,15.0,1.2
2006-04-18 00:00:00,SEAFCO,0.15,3.76,3.99
2006-08-24 00:00:00,SEAFCO,0.12,3.56,3.37
2007-04-19 00:00:00,SEAFCO,0.24,8.1,2.96
2008-04-21 00:00:00,SEAFCO,0.05,5.85,0.85
2010-04-22 00:00:00,SEAFCO,0.05,4.02,1.24
2013-04-22 00:00:00,SEAFCO,0.0277778,9.8,0.28
2013-08-27 00:00:00,SEAFCO,0.1,4.94,2.02
2014-05-02 00:00:00,SEAFCO,0.1,4.8,2.08
2014-08-28 00:00:00,SEAFCO,0.14,6.5,2.15
2015-04-24 00:00:00,SEAFCO,0.15,11.8,1.27
2015-08-25 00:00:00,SEAFCO,0.1,9.85,1.02
2016-04-28 00:00:00,SEAFCO,0.15,9.9,1.52
2016-08-25 00:00:00,SEAFCO,0.11,11.2,0.98
2017-05-04 00:00:00,SEAFCO,0.15,11.7,1.28
2014-03-03 00:00:00,SEAOIL,0.0186,9.5,0.2
2015-03-10 00:00:00,SEAOIL,0.015872999999999998,11.8,0.13
2016-03-31 00:00:00,SEAOIL,0.011111200000000002,5.55,0.2
2017-03-28 00:00:00,SEAOIL,0.05,3.12,1.6
2009-08-25 00:00:00,SENA,0.076,1.96,3.88
2010-05-10 00:00:00,SENA,0.0927,1.97,4.71
2010-08-26 00:00:00,SENA,0.08522,2.34,3.64
2011-05-09 00:00:00,SENA,0.10246,2.14,4.79
2011-08-23 00:00:00,SENA,0.129,2.56,5.04
2012-03-19 00:00:00,SENA,0.06,2.62,2.29
2012-08-24 00:00:00,SENA,0.08199999999999999,2.68,3.06
2013-05-02 00:00:00,SENA,0.083,3.94,2.11
2013-08-27 00:00:00,SENA,0.048,2.78,1.73
2014-05-02 00:00:00,SENA,0.103,2.8,3.68
2014-10-01 00:00:00,SENA,0.007937,3.28,0.24
2015-04-29 00:00:00,SENA,0.015872999999999998,4.26,0.37
2015-08-28 00:00:00,SENA,0.050604,3.08,1.64
2016-05-04 00:00:00,SENA,0.050279,3.02,1.66
2016-08-23 00:00:00,SENA,0.19463,4.02,4.84
2017-05-02 00:00:00,SENA,0.00996,4.0,0.25
2003-03-10 00:00:00,SF,0.25,1.0812,23.12
2004-03-04 00:00:00,SF,0.1,4.0007,2.5
2005-02-18 00:00:00,SF,0.3,4.7944,6.26
2006-03-31 00:00:00,SF,0.1,4.3182,2.32
2007-03-26 00:00:00,SF,0.35,5.6157,6.23
2008-03-26 00:00:00,SF,0.25,7.6882,3.25
2010-03-31 00:00:00,SF,0.12,3.2,3.75
2011-03-30 00:00:00,SF,0.15,6.8,2.21
2012-03-29 00:00:00,SF,0.01389,8.1,0.17
2013-04-02 00:00:00,SF,0.01389,9.8,0.14
2014-03-31 00:00:00,SF,0.01389,6.15,0.23
2015-04-27 00:00:00,SF,0.02223,7.0,0.32
2016-03-30 00:00:00,SF,0.15,5.95,2.52
2017-03-27 00:00:00,SF,0.2,6.55,3.05
2001-03-01 00:00:00,SFP,4.0,42.0,9.52
2002-02-28 00:00:00,SFP,4.5,65.0,6.92
2003-02-27 00:00:00,SFP,5.0,78.0,6.41
2004-03-03 00:00:00,SFP,4.5,90.0,5.0
2005-03-08 00:00:00,SFP,0.75,71.5,1.05
2006-03-23 00:00:00,SFP,2.5,80.0,3.13
2007-03-29 00:00:00,SFP,0.3,91.0,0.33
2009-05-15 00:00:00,SFP,5.0,51.0,9.8
2010-04-16 00:00:00,SFP,4.0,81.0,4.94
2012-03-05 00:00:00,SFP,4.0,80.0,5.0
2013-03-05 00:00:00,SFP,8.0,330.0,2.42
2014-03-10 00:00:00,SFP,15.0,224.0,6.7
2016-12-01 00:00:00,SFP,9.0,221.0,4.07
2017-05-22 00:00:00,SFP,6.5,208.0,3.13
2006-10-13 00:00:00,SIAM,0.4,4.9,8.16
2007-11-05 00:00:00,SIAM,0.11,5.1,2.16
2008-11-04 00:00:00,SIAM,0.18,2.02,8.91
2009-11-05 00:00:00,SIAM,0.04,2.4,1.67
2010-11-05 00:00:00,SIAM,0.02,3.3,0.61
2011-11-04 00:00:00,SIAM,0.16,2.72,5.88
2012-11-06 00:00:00,SIAM,0.19,3.9,4.87
2016-05-09 00:00:00,SIAM,0.012,2.96,0.41
2017-05-08 00:00:00,SIAM,0.01,2.72,0.37
2004-04-01 00:00:00,SIM,0.35,1.45,24.14
2005-03-28 00:00:00,SIM,0.55,0.995,55.28
2005-08-19 00:00:00,SIM,0.25,1.29,19.38
2006-03-30 00:00:00,SIM,0.22,1.39,15.83
2006-08-18 00:00:00,SIM,0.3,1.66,18.07
2007-03-30 00:00:00,SIM,0.32,1.91,16.75
2007-08-21 00:00:00,SIM,0.32,1.84,17.39
2008-04-01 00:00:00,SIM,0.3,1.97,15.23
2008-11-07 00:00:00,SIM,0.035,1.84,1.9
2009-04-02 00:00:00,SIM,0.01,1.68,0.6
2010-04-01 00:00:00,SIM,0.02,1.75,1.14
2011-03-23 00:00:00,SIM,0.02,1.94,1.03
2012-03-29 00:00:00,SIM,0.01,1.94,0.52
2013-03-19 00:00:00,SIM,0.025,3.04,0.82
2013-08-26 00:00:00,SIM,0.05,3.12,1.6
2014-03-18 00:00:00,SIM,0.06,3.36,1.79
2014-08-18 00:00:00,SIM,0.06,3.56,1.69
2015-03-17 00:00:00,SIM,0.03,2.8,1.07
2015-08-24 00:00:00,SIM,0.015,1.72,0.87
2008-04-08 00:00:00,SIMAT,0.19,4.48,4.24
2008-09-19 00:00:00,SIMAT,0.1,3.1,3.23
2009-04-30 00:00:00,SIMAT,0.1,2.28,4.39
2010-05-06 00:00:00,SIMAT,0.05,3.7,1.35
2011-04-28 00:00:00,SIMAT,0.15,3.52,4.26
2012-05-08 00:00:00,SIMAT,0.0112,2.86,0.39
2013-05-07 00:00:00,SIMAT,0.0371,14.4,0.26
2014-05-06 00:00:00,SIMAT,0.01112,5.95,0.19
2001-03-16 00:00:00,SINGER,1.9,2.4,79.17
2001-08-22 00:00:00,SINGER,1.2,4.0,30.0
2002-04-02 00:00:00,SINGER,2.35,4.525,51.93
2002-09-03 00:00:00,SINGER,1.4,5.3,26.42
2003-03-31 00:00:00,SINGER,2.7,4.3,62.79
2003-09-02 00:00:00,SINGER,1.6,8.3,19.28
2004-03-30 00:00:00,SINGER,3.4,7.55,45.03
2004-08-23 00:00:00,SINGER,0.16,6.85,2.34
2005-03-28 00:00:00,SINGER,0.19,5.6,3.39
2005-08-23 00:00:00,SINGER,0.1,4.12,2.43
2011-04-01 00:00:00,SINGER,0.1,4.22,2.37
2012-03-22 00:00:00,SINGER,0.2,8.4,2.38
2013-03-14 00:00:00,SINGER,0.3,25.0,1.2
2014-03-18 00:00:00,SINGER,0.45,17.9,2.51
2015-03-18 00:00:00,SINGER,0.53,13.2,4.02
2016-03-11 00:00:00,SINGER,0.3,8.25,3.64
2017-03-06 00:00:00,SINGER,0.25,14.2,1.76
2004-03-30 00:00:00,SIRI,0.15,7.6,1.97
2005-04-04 00:00:00,SIRI,0.16,3.26,4.91
2006-03-28 00:00:00,SIRI,0.22,4.16,5.29
2007-04-03 00:00:00,SIRI,0.13,2.92,4.45
2008-04-03 00:00:00,SIRI,0.23,4.16,5.53
2009-03-10 00:00:00,SIRI,0.3,2.14,14.02
2010-03-15 00:00:00,SIRI,0.52,5.2,10.0
2011-05-03 00:00:00,SIRI,0.11798,6.05,1.95
2012-03-14 00:00:00,SIRI,0.14,2.1,6.67
2013-03-13 00:00:00,SIRI,0.17,5.15,3.3
2014-03-13 00:00:00,SIRI,0.1,2.18,4.59
2015-03-13 00:00:00,SIRI,0.12,2.02,5.94
2016-03-15 00:00:00,SIRI,0.12,1.67,7.19
2016-08-25 00:00:00,SIRI,0.04,1.8,2.22
2017-03-10 00:00:00,SIRI,0.08,2.04,3.92
2005-12-13 00:00:00,SIS,0.075,7.05,1.06
2006-03-08 00:00:00,SIS,0.1,2.72,3.68
2007-03-07 00:00:00,SIS,0.14,2.56,5.47
2008-03-05 00:00:00,SIS,0.25,4.4,5.68
2009-04-09 00:00:00,SIS,0.35,4.16,8.41
2010-04-19 00:00:00,SIS,0.4,8.35,4.79
2011-04-19 00:00:00,SIS,0.5,15.5,3.23
2012-04-27 00:00:00,SIS,0.15,12.8,1.17
2014-04-25 00:00:00,SIS,0.2,4.6,4.35
2015-04-29 00:00:00,SIS,0.2,4.84,4.13
2016-05-03 00:00:00,SIS,0.3,4.9,6.12
2017-05-04 00:00:00,SIS,0.4,6.9,5.8
2004-04-30 00:00:00,SITHAI,0.3,7.8,3.85
2005-05-03 00:00:00,SITHAI,0.5,8.9,5.62
2006-05-04 00:00:00,SITHAI,0.5,8.45,5.92
2006-08-22 00:00:00,SITHAI,0.3,8.1,3.7
2007-05-03 00:00:00,SITHAI,0.45,9.5,4.74
2008-05-06 00:00:00,SITHAI,0.5,8.3,6.02
2009-05-06 00:00:00,SITHAI,0.35,5.3,6.6
2010-05-04 00:00:00,SITHAI,0.35,6.1,5.74
2011-05-03 00:00:00,SITHAI,0.6,10.9,5.5
2012-05-08 00:00:00,SITHAI,0.75,11.2,6.7
2013-05-08 00:00:00,SITHAI,1.1,26.75,4.11
2014-05-07 00:00:00,SITHAI,1.0,25.75,3.88
2015-05-07 00:00:00,SITHAI,0.1,2.52,3.97
2016-05-10 00:00:00,SITHAI,0.1,2.1,4.76
2017-05-04 00:00:00,SITHAI,0.1,2.04,4.9
2008-12-29 00:00:00,SKR,0.5,9.6,5.21
2009-05-11 00:00:00,SKR,0.1,10.5,0.95
2010-03-25 00:00:00,SKR,0.5,10.4,4.81
2011-03-23 00:00:00,SKR,0.5,15.2,3.29
2012-03-26 00:00:00,SKR,0.6,15.2,3.95
2013-02-27 00:00:00,SKR,0.75,32.25,2.33
2014-03-25 00:00:00,SKR,0.8,49.0,1.63
2015-03-24 00:00:00,SKR,0.85,69.75,1.22
2016-03-15 00:00:00,SKR,0.65,68.5,0.95
2017-03-14 00:00:00,SKR,0.55,51.5,1.07
2016-05-03 00:00:00,SLP,0.02,1.34,1.49
2016-08-19 00:00:00,SLP,0.025,1.59,1.57
2017-05-04 00:00:00,SLP,0.035,1.96,1.79
2005-12-13 00:00:00,SMIT,0.1,5.4,1.85
2006-04-03 00:00:00,SMIT,0.12,2.3,5.22
2007-03-29 00:00:00,SMIT,0.12,2.02,5.94
2008-04-04 00:00:00,SMIT,0.14,2.2,6.36
2009-04-03 00:00:00,SMIT,0.11,1.39,7.91
2010-05-11 00:00:00,SMIT,0.05,1.63,3.07
2010-08-18 00:00:00,SMIT,0.05,2.12,2.36
2011-05-10 00:00:00,SMIT,0.14,2.82,4.96
2011-09-08 00:00:00,SMIT,0.1,3.04,3.29
2012-05-08 00:00:00,SMIT,0.12,4.02,2.99
2012-08-21 00:00:00,SMIT,0.14,4.3,3.26
2013-05-03 00:00:00,SMIT,0.18,6.75,2.67
2013-08-21 00:00:00,SMIT,0.1,5.2,1.92
2014-05-06 00:00:00,SMIT,0.16,4.98,3.21
2014-08-20 00:00:00,SMIT,0.1,4.7,2.13
2015-05-06 00:00:00,SMIT,0.12,4.56,2.63
2015-08-26 00:00:00,SMIT,0.12,4.32,2.78
2016-05-04 00:00:00,SMIT,0.14,3.92,3.57
2016-08-26 00:00:00,SMIT,0.12,3.98,3.02
2017-05-08 00:00:00,SMIT,0.18,5.55,3.24
2005-04-04 00:00:00,SMM,0.15,2.42,6.2
2006-04-04 00:00:00,SMM,0.04,1.72,2.33
2011-05-03 00:00:00,SMM,0.02,0.8,2.5
2012-05-03 00:00:00,SMM,0.02,0.84,2.38
2013-05-07 00:00:00,SMM,0.0074,2.26,0.33
2014-05-02 00:00:00,SMM,0.02,1.58,1.27
2014-08-26 00:00:00,SMPC,0.75,57.5,1.3
2015-04-07 00:00:00,SMPC,0.15,78.75,0.19
2015-08-19 00:00:00,SMPC,0.12,5.3,2.26
2016-04-04 00:00:00,SMPC,0.32,9.45,3.39
2016-08-22 00:00:00,SMPC,0.3,12.3,2.44
2017-04-04 00:00:00,SMPC,0.34,15.9,2.14
2009-11-19 00:00:00,SMT,0.14,6.15,2.28
2010-05-10 00:00:00,SMT,0.15,8.1,1.85
2010-11-22 00:00:00,SMT,0.2,15.8,1.27
2011-04-07 00:00:00,SMT,0.5,21.6,2.31
2011-08-23 00:00:00,SMT,0.2,12.6,1.59
2004-11-22 00:00:00,SNC,0.15,3.18,4.72
2005-03-11 00:00:00,SNC,0.15,3.34,4.49
2005-08-09 00:00:00,SNC,0.2,5.05,3.96
2006-03-13 00:00:00,SNC,0.2,5.55,3.6
2006-08-09 00:00:00,SNC,0.2,5.7,3.51
2007-03-12 00:00:00,SNC,0.25,7.35,3.4
2007-08-10 00:00:00,SNC,0.3,15.2,1.97
2008-03-11 00:00:00,SNC,0.25,10.2,2.45
2008-08-13 00:00:00,SNC,0.3,6.9,4.35
2009-03-11 00:00:00,SNC,0.15,3.8,3.95
2009-08-11 00:00:00,SNC,0.4,5.65,7.08
2010-03-10 00:00:00,SNC,0.3,7.4,4.05
2010-08-09 00:00:00,SNC,0.65,13.8,4.71
2011-03-11 00:00:00,SNC,0.35,20.2,1.73
2011-08-09 00:00:00,SNC,1.0,29.0,3.45
2012-03-14 00:00:00,SNC,0.6,25.75,2.33
2012-08-08 00:00:00,SNC,1.0,27.25,3.67
2013-02-18 00:00:00,SNC,0.6,27.25,2.2
2013-08-14 00:00:00,SNC,0.6,22.6,2.65
2014-02-19 00:00:00,SNC,0.4,15.5,2.58
2014-08-13 00:00:00,SNC,0.3,16.9,1.78
2015-02-16 00:00:00,SNC,0.36,15.4,2.34
2015-08-17 00:00:00,SNC,0.5,15.3,3.27
